tag,region,model,horizon,mae_mean,mae_std
P,Jumeriah Beach Residence  - JBR,LSTM,22,4.879210827880872,2.8349276184355396
P,Jumeriah Beach Residence  - JBR,LSTM,26,5.689833983586143,3.5929260879697655
P,Jumeriah Beach Residence  - JBR,LSTM,30,4.9254980021955115,3.705906804217944
P,Jumeriah Beach Residence  - JBR,LSTM,34,5.5902150715773224,3.370817657789439
P,Mudon,LSTM,2,3.441744434768597,3.34346055225818
P,Mudon,LSTM,6,3.203445129724698,2.6666557629727183
P,Mudon,LSTM,10,4.622031442804947,3.715191789590817
P,Mudon,LSTM,14,4.237552223410953,3.836171446032894
P,Mudon,LSTM,18,5.058248653562478,3.777432000427543
P,Mudon,LSTM,22,4.443041317336083,3.748559215186378
P,Mudon,LSTM,26,4.057120703794077,3.5505573753365542
P,Mudon,LSTM,30,4.550425190425509,3.8180222775956874
P,Mudon,LSTM,34,3.8030901158491965,3.412989744360277
P,Palm Jumeirah,LSTM,2,7.093074319998408,4.759666545132273
P,Palm Jumeirah,LSTM,6,7.481248709810063,4.58568918563264
P,Palm Jumeirah,LSTM,10,7.292919341645478,3.9355841961030995
P,Palm Jumeirah,LSTM,14,8.13075111570434,4.854233679907584
P,Palm Jumeirah,LSTM,18,7.967368958052482,3.946680758209836
P,Palm Jumeirah,LSTM,22,8.349126950017489,4.778279939569457
P,Palm Jumeirah,LSTM,26,8.21691987022235,4.106511411715935
P,Palm Jumeirah,LSTM,30,7.779541663302022,3.766627494536796
P,Palm Jumeirah,LSTM,34,8.190354950006755,5.384619697104738
P,Silicon Oasis,LSTM,2,1.4580998421250522,1.222986718011287
P,Silicon Oasis,LSTM,6,2.47962576445991,1.4740230206471425
P,Silicon Oasis,LSTM,10,3.669437078016292,3.0424279224819495
P,Silicon Oasis,LSTM,14,1.3327609150035402,0.6896497798946037
P,Silicon Oasis,LSTM,18,2.0716207165188374,1.8031140159341033
P,Silicon Oasis,LSTM,22,2.6893737177513173,1.1914990207430691
P,Silicon Oasis,LSTM,26,1.951387542978773,1.3015940503702474
P,Silicon Oasis,LSTM,30,1.9386854705399685,1.3651886502240913
P,Silicon Oasis,LSTM,34,2.427256664295854,1.1934637605149647
P,The Greens,LSTM,2,4.780160216262793,4.969896490765355
