system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
146,1,downtown_dubai,-9.504425777158351,-10.126300981454143,-1.6194091607081245,-2.5949534715494975,-3.377515823414407,6.1203458305932905,6.909472305608747,8.422318579724314,2018-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,1,downtown_dubai,-9.470452909950557,-10.123343266785005,-1.3734409199651907,-2.332373104060998,-3.1218601387781857,6.370761898127739,7.138079805889551,8.497469363300638,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,1,downtown_dubai,-9.42743061074885,-9.870877512851786,-1.3775372088414586,-2.583009450786306,-3.127871032267928,6.120896035608721,6.844421159962532,8.393928600917926,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,1,downtown_dubai,-9.362045187385641,-10.129354285264778,-1.1375027018393349,-2.1288658883627503,-2.8756969698331805,6.642204445269754,7.233179299022791,8.83400705510981,2018-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2,downtown_dubai,-9.352364300790232,-9.622346814403176,-3.1291059108224912,-2.3914241200191935,-2.6243189790513024,4.124166286859855,6.960940180771044,6.367158099874957,2018-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,downtown_dubai,,,,,,,,,2018-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,1,downtown_dubai,-9.31356721204835,-9.872807872339845,-1.1231341075321,-2.6602838337017154,-3.372009275967237,6.115861361037555,6.653283378346707,8.095312416085582,2018-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,1,downtown_dubai,-9.388670215492079,-9.877737786696388,-1.1357699914858177,-2.6711871255283053,-3.3791530488531136,6.123972046107808,6.71748308996386,8.528257631228172,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,1,downtown_dubai,-9.20179857002875,-9.876137904702365,-0.8675366432007251,-2.020061762349367,-2.8783611428765026,6.876891760351165,7.18173680767941,8.456310589708053,2018-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2,downtown_dubai,-9.233577462163213,-9.623892660745561,-2.874567648368278,-2.294140826044888,-2.6223785449905623,4.123348999818304,6.939436636118343,6.356970619963238,2018-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,downtown_dubai,,,,,,,,,2018-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
