system:index,ndbi,region,week_start,.geo
276,0.06968795849520988,silicon_oasis,2020-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,0.06630233075607632,silicon_oasis,2020-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,0.049753010157517194,silicon_oasis,2020-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,0.06770435745227212,silicon_oasis,2020-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,,silicon_oasis,2020-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,,silicon_oasis,2020-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,0.05172682086779109,silicon_oasis,2020-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,0.04022553446906857,silicon_oasis,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,0.04446463472584592,silicon_oasis,2020-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,0.03316787763265765,silicon_oasis,2020-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,0.035194762911274644,silicon_oasis,2020-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,0.045371852944194706,silicon_oasis,2020-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,0.05191475480656165,silicon_oasis,2020-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0.0166972256263725,silicon_oasis,2020-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.03329405087715017,silicon_oasis,2020-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.021399368364195294,silicon_oasis,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,0.04964243375125127,silicon_oasis,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,,silicon_oasis,2020-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
