tag,region,model,horizon,mae_mean,mae_std
PC,Dubai Sports City,KNN,26,3.066158432393529,2.4002039583788104
PC,Dubai Sports City,KNN,30,3.0705775397854453,2.479229302450103
PC,Dubai Sports City,KNN,34,3.2449473829486126,2.2404338895847675
PC,Al Furjan,KNN,2,4.843265290227871,2.535768958155827
PC,Al Furjan,KNN,6,5.31839368046773,2.9406487614876315
PC,Al Furjan,KNN,10,5.758032329331565,3.0301975264219005
PC,Al Furjan,KNN,14,5.821543989799059,2.8161474111284637
PC,Al Furjan,KNN,18,5.987175477553462,2.541471876929693
PC,Al Furjan,KNN,22,6.010628511273291,2.826779435546871
PC,Al Furjan,KNN,26,5.315120281913134,3.0395054557430994
PC,Al Furjan,KNN,30,4.649897072514267,2.9259736874512985
PC,Al Furjan,KNN,34,5.179989110920811,2.9245901408049657
PC,International City Phase 1,KNN,2,2.0400947884480773,1.0636584300439058
PC,International City Phase 1,KNN,6,2.411729158734752,1.4593368045768342
PC,International City Phase 1,KNN,10,2.6780074782440755,1.6949963632064369
PC,International City Phase 1,KNN,14,2.829558170842132,1.7004037699987624
PC,International City Phase 1,KNN,18,3.021106596347675,1.4977545141142985
PC,International City Phase 1,KNN,22,3.1387244621535006,1.226606885458375
PC,International City Phase 1,KNN,26,3.1649629110713144,1.1813760473717854
PC,International City Phase 1,KNN,30,3.0597649465472467,1.0486204828531862
PC,International City Phase 1,KNN,34,3.005109272100046,0.9642159339916011
PC,Jumeirah Lakes Towers,KNN,2,3.010938578312973,1.4471438607194598
PC,Jumeirah Lakes Towers,KNN,6,2.941280012381799,0.8215050421199193
PC,Jumeirah Lakes Towers,KNN,10,2.592799690416666,0.88348775710497
PC,Jumeirah Lakes Towers,KNN,14,2.770010245245707,1.1053226788630195
